Local time,Open,High,Low,Close,Volume
18.08.2020 17:00:00.000 GMT-0400,1.19306,1.19517,1.19277,1.19475,17195.11
18.08.2020 21:00:00.000 GMT-0400,1.19475,1.19526,1.19277,1.19309,24440.9
19.08.2020 01:00:00.000 GMT-0400,1.19309,1.19474,1.19221,1.19403,84488.01
19.08.2020 05:00:00.000 GMT-0400,1.19404,1.19507,1.19254,1.19307,64649.44
19.08.2020 09:00:00.000 GMT-0400,1.19304,1.19486,1.18656,1.18775,154227.57
19.08.2020 13:00:00.000 GMT-0400,1.18776,1.18939,1.18302,1.18385,184790.37
19.08.2020 17:00:00.000 GMT-0400,1.18396,1.18530,1.18375,1.18445,14850.57
19.08.2020 21:00:00.000 GMT-0400,1.18446,1.18533,1.18312,1.18477,30830.56
20.08.2020 01:00:00.000 GMT-0400,1.18477,1.18686,1.18120,1.18367,73715
20.08.2020 05:00:00.000 GMT-0400,1.18363,1.18560,1.18212,1.18305,72833.4
20.08.2020 09:00:00.000 GMT-0400,1.18308,1.18653,1.18019,1.18541,203275.14
20.08.2020 13:00:00.000 GMT-0400,1.18539,1.18632,1.18487,1.18599,33635.69
20.08.2020 17:00:00.000 GMT-0400,1.18599,1.18767,1.18548,1.18742,10937.89
20.08.2020 21:00:00.000 GMT-0400,1.18742,1.18781,1.18628,1.18768,30498.42
21.08.2020 01:00:00.000 GMT-0400,1.18767,1.18828,1.17990,1.18126,148181.16
21.08.2020 05:00:00.000 GMT-0400,1.18126,1.18183,1.17602,1.17849,86968.81
21.08.2020 09:00:00.000 GMT-0400,1.17849,1.17874,1.17541,1.17722,74894.44
21.08.2020 13:00:00.000 GMT-0400,1.17721,1.17984,1.17694,1.17949,36896.25
21.08.2020 17:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
21.08.2020 21:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
22.08.2020 01:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
22.08.2020 05:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
22.08.2020 09:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
22.08.2020 13:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
22.08.2020 17:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
22.08.2020 21:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
23.08.2020 01:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
23.08.2020 05:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
23.08.2020 09:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
23.08.2020 13:00:00.000 GMT-0400,1.17949,1.17949,1.17949,1.17949,0
23.08.2020 17:00:00.000 GMT-0400,1.17911,1.18065,1.17907,1.17947,10480
23.08.2020 21:00:00.000 GMT-0400,1.17947,1.18064,1.17845,1.17943,14030.46
24.08.2020 01:00:00.000 GMT-0400,1.17944,1.18249,1.17910,1.18219,38146.47
24.08.2020 05:00:00.000 GMT-0400,1.18218,1.18495,1.18215,1.18420,44899
24.08.2020 09:00:00.000 GMT-0400,1.18420,1.18449,1.17915,1.17994,86854.18
24.08.2020 13:00:00.000 GMT-0400,1.17993,1.18054,1.17841,1.17873,23407.63
24.08.2020 17:00:00.000 GMT-0400,1.17871,1.18004,1.17841,1.17985,8249.53
24.08.2020 21:00:00.000 GMT-0400,1.17984,1.18147,1.17962,1.18104,15305.55
25.08.2020 01:00:00.000 GMT-0400,1.18104,1.18348,1.17979,1.18235,59268.15
25.08.2020 05:00:00.000 GMT-0400,1.18236,1.18424,1.18037,1.18163,69314.96
25.08.2020 09:00:00.000 GMT-0400,1.18163,1.18435,1.18050,1.18117,234904.53
25.08.2020 13:00:00.000 GMT-0400,1.18118,1.18373,1.18112,1.18343,33289.46
25.08.2020 17:00:00.000 GMT-0400,1.18340,1.18390,1.18275,1.18287,10948.35
25.08.2020 21:00:00.000 GMT-0400,1.18289,1.18348,1.18100,1.18118,18738.76
26.08.2020 01:00:00.000 GMT-0400,1.18119,1.18251,1.18005,1.18142,85776.53
26.08.2020 05:00:00.000 GMT-0400,1.18142,1.18255,1.17721,1.17884,70324.84
26.08.2020 09:00:00.000 GMT-0400,1.17883,1.18355,1.17811,1.18323,65925.78
26.08.2020 13:00:00.000 GMT-0400,1.18322,1.18391,1.18148,1.18298,23585.06
26.08.2020 17:00:00.000 GMT-0400,1.18297,1.18449,1.18284,1.18393,15177.84
26.08.2020 21:00:00.000 GMT-0400,1.18394,1.18497,1.18242,1.18327,19047.64
27.08.2020 01:00:00.000 GMT-0400,1.18326,1.18401,1.18165,1.18338,100546.32
27.08.2020 05:00:00.000 GMT-0400,1.18341,1.18404,1.17941,1.18325,116022.91
27.08.2020 09:00:00.000 GMT-0400,1.18325,1.19018,1.17623,1.17973,174536
27.08.2020 13:00:00.000 GMT-0400,1.17973,1.18349,1.17929,1.18215,40227.79
27.08.2020 17:00:00.000 GMT-0400,1.18215,1.18247,1.18109,1.18171,11433.57
27.08.2020 21:00:00.000 GMT-0400,1.18171,1.18743,1.18146,1.18736,29098.94
28.08.2020 01:00:00.000 GMT-0400,1.18738,1.19178,1.18609,1.19091,290994.2
28.08.2020 05:00:00.000 GMT-0400,1.19090,1.19197,1.18746,1.18858,80746.89
28.08.2020 09:00:00.000 GMT-0400,1.18858,1.19110,1.18673,1.18884,132777.97
28.08.2020 13:00:00.000 GMT-0400,1.18885,1.19064,1.18836,1.19018,27810.13
28.08.2020 17:00:00.000 GMT-0400,1.19018,1.19018,1.19018,1.19018,0
28.08.2020 21:00:00.000 GMT-0400,1.19018,1.19018,1.19018,1.19018,0
29.08.2020 01:00:00.000 GMT-0400,1.19018,1.19018,1.19018,1.19018,0
