Local time,Open,High,Low,Close,Volume
17.11.2020 17:00:00.000 GMT-0500,17624,18465,17227,17766,2.02
18.11.2020 17:00:00.000 GMT-0500,17766,18176,17343,17933,1.56
19.11.2020 17:00:00.000 GMT-0500,17933,18811,17705,18565,1.73
20.11.2020 17:00:00.000 GMT-0500,18564,18955,18341,18648,3.52
21.11.2020 17:00:00.000 GMT-0500,18643,18740,17603,18568,5.61
22.11.2020 17:00:00.000 GMT-0500,18571,18759,17988,18405,2.09
23.11.2020 17:00:00.000 GMT-0500,18405,19420,18060,18925,1.97
24.11.2020 17:00:00.000 GMT-0500,18920,19480,18624,18860,1.52
25.11.2020 17:00:00.000 GMT-0500,18860,18910,16203,17031,2.86
26.11.2020 17:00:00.000 GMT-0500,17030,17454,16425,16980,2.08
27.11.2020 17:00:00.000 GMT-0500,16980,17870,16856,17741,1.76
28.11.2020 17:00:00.000 GMT-0500,17730,18329,17520,18248,1.72
29.11.2020 17:00:00.000 GMT-0500,18248,19858,18067,19357,2.12
30.11.2020 17:00:00.000 GMT-0500,19358,19893,18120,19036,3.16
01.12.2020 17:00:00.000 GMT-0500,19036,19320,18318,19131,2.92
02.12.2020 17:00:00.000 GMT-0500,19131,19593,18862,19440,2.18
03.12.2020 17:00:00.000 GMT-0500,19433,19532,18685,18797,2.02
04.12.2020 17:00:00.000 GMT-0500,18797,19162,18490,18998,1.87
05.12.2020 17:00:00.000 GMT-0500,18992,19323,18862,19224,1.53
06.12.2020 17:00:00.000 GMT-0500,19219,19404,18886,19059,1.62
07.12.2020 17:00:00.000 GMT-0500,19053,19274,18596,18748,1.64
08.12.2020 17:00:00.000 GMT-0500,18744,18808,17620,18499,2.3
09.12.2020 17:00:00.000 GMT-0500,18499,18622,17886,18324,1.69
10.12.2020 17:00:00.000 GMT-0500,18323,18373,17566,18074,2.32
11.12.2020 17:00:00.000 GMT-0500,18073,18830,18047,18778,1.57
12.12.2020 17:00:00.000 GMT-0500,18777,19389,18706,19156,1.8
13.12.2020 17:00:00.000 GMT-0500,19156,19313,18958,19176,1.86
14.12.2020 17:00:00.000 GMT-0500,19171,19537,19030,19404,1.87
15.12.2020 17:00:00.000 GMT-0500,19394,21281,19279,21185,2.11
16.12.2020 17:00:00.000 GMT-0500,21185,23742,21179,22763,4.75
17.12.2020 17:00:00.000 GMT-0500,22762,23260,22340,22880,4.21
18.12.2020 17:00:00.000 GMT-0500,22874,24156,22771,23969,2.64
19.12.2020 17:00:00.000 GMT-0500,23949,24270,23096,23389,3.62
