Local time,Open,High,Low,Close,Volume
27.10.2020 17:00:00.000 GMT-0400,104.408,104.555,104.113,104.317,116161.87
28.10.2020 17:00:00.000 GMT-0400,104.307,104.728,104.025,104.598,116262.97
29.10.2020 17:00:00.000 GMT-0400,104.600,104.742,104.124,104.623,140119
30.10.2020 17:00:00.000 GMT-0400,104.623,104.623,104.623,104.623,0
31.10.2020 17:00:00.000 GMT-0400,104.623,104.623,104.623,104.623,0
01.11.2020 17:00:00.000 GMT-0500,104.518,104.948,104.514,104.688,125410.29
02.11.2020 17:00:00.000 GMT-0500,104.688,104.810,104.432,104.453,167154.45
03.11.2020 17:00:00.000 GMT-0500,104.453,105.344,104.151,104.522,314258.24
04.11.2020 17:00:00.000 GMT-0500,104.526,104.548,103.442,103.460,232894.71
05.11.2020 17:00:00.000 GMT-0500,103.460,103.759,103.176,103.329,242839.35
06.11.2020 17:00:00.000 GMT-0500,103.329,103.329,103.329,103.329,0
07.11.2020 17:00:00.000 GMT-0500,103.329,103.329,103.329,103.329,0
08.11.2020 17:00:00.000 GMT-0500,103.322,105.647,103.190,105.358,320544.13
09.11.2020 17:00:00.000 GMT-0500,105.364,105.487,104.820,105.280,237222.53
10.11.2020 17:00:00.000 GMT-0500,105.273,105.676,105.004,105.427,157338.88
11.11.2020 17:00:00.000 GMT-0500,105.426,105.477,105.069,105.129,155628
12.11.2020 17:00:00.000 GMT-0500,105.126,105.161,104.562,104.592,145300.47
13.11.2020 17:00:00.000 GMT-0500,104.592,104.592,104.592,104.592,0
14.11.2020 17:00:00.000 GMT-0500,104.592,104.592,104.592,104.592,0
15.11.2020 17:00:00.000 GMT-0500,104.727,105.136,104.362,104.572,134768.64
16.11.2020 17:00:00.000 GMT-0500,104.572,104.604,104.069,104.203,100712.5
17.11.2020 17:00:00.000 GMT-0500,104.201,104.207,103.651,103.827,114617.7
18.11.2020 17:00:00.000 GMT-0500,103.830,104.216,103.717,103.736,126018.29
19.11.2020 17:00:00.000 GMT-0500,103.737,103.911,103.702,103.813,91621.3
20.11.2020 17:00:00.000 GMT-0500,103.813,103.813,103.813,103.813,0
21.11.2020 17:00:00.000 GMT-0500,103.813,103.813,103.813,103.813,0
22.11.2020 17:00:00.000 GMT-0500,103.763,104.636,103.680,104.497,113423.47
23.11.2020 17:00:00.000 GMT-0500,104.496,104.761,104.145,104.447,132935.58
24.11.2020 17:00:00.000 GMT-0500,104.439,104.597,104.255,104.461,116934.72
25.11.2020 17:00:00.000 GMT-0500,104.453,104.472,104.218,104.257,108123.12
26.11.2020 17:00:00.000 GMT-0500,104.266,104.281,103.906,104.025,88681.03
27.11.2020 17:00:00.000 GMT-0500,104.025,104.025,104.025,104.025,0
28.11.2020 17:00:00.000 GMT-0500,104.025,104.025,104.025,104.025,0
29.11.2020 17:00:00.000 GMT-0500,104.052,104.409,103.831,104.315,121437.9
30.11.2020 17:00:00.000 GMT-0500,104.306,104.578,104.182,104.312,108010.8
01.12.2020 17:00:00.000 GMT-0500,104.310,104.751,104.224,104.411,111422.55
02.12.2020 17:00:00.000 GMT-0500,104.414,104.534,103.670,103.834,109488.23
03.12.2020 17:00:00.000 GMT-0500,103.832,104.242,103.738,104.131,120387.64
04.12.2020 17:00:00.000 GMT-0500,104.131,104.131,104.131,104.131,0
05.12.2020 17:00:00.000 GMT-0500,104.131,104.131,104.131,104.131,0
06.12.2020 17:00:00.000 GMT-0500,104.065,104.312,103.922,104.050,109273.39
07.12.2020 17:00:00.000 GMT-0500,104.051,104.206,103.955,104.161,102325.86
08.12.2020 17:00:00.000 GMT-0500,104.161,104.405,104.051,104.225,89035.32
09.12.2020 17:00:00.000 GMT-0500,104.211,104.579,104.172,104.245,112714.51
10.12.2020 17:00:00.000 GMT-0500,104.238,104.280,103.822,103.996,99223.51
11.12.2020 17:00:00.000 GMT-0500,103.996,103.996,103.996,103.996,0
12.12.2020 17:00:00.000 GMT-0500,103.996,103.996,103.996,103.996,0
13.12.2020 17:00:00.000 GMT-0500,103.992,104.102,103.512,104.033,112735.8
14.12.2020 17:00:00.000 GMT-0500,104.047,104.152,103.607,103.675,86807.67
15.12.2020 17:00:00.000 GMT-0500,103.674,103.918,103.260,103.463,98883.12
16.12.2020 17:00:00.000 GMT-0500,103.468,103.561,102.873,103.092,102165.68
17.12.2020 17:00:00.000 GMT-0500,103.083,103.595,103.083,103.281,95299.71
18.12.2020 17:00:00.000 GMT-0500,103.281,103.281,103.281,103.281,0
19.12.2020 17:00:00.000 GMT-0500,103.281,103.281,103.281,103.281,0
20.12.2020 17:00:00.000 GMT-0500,103.498,103.890,103.251,103.320,137694.41
21.12.2020 17:00:00.000 GMT-0500,103.327,103.735,103.280,103.639,103439.37
22.12.2020 17:00:00.000 GMT-0500,103.634,103.652,103.355,103.545,94286.43
23.12.2020 17:00:00.000 GMT-0500,103.531,103.767,103.501,103.625,77455.31
24.12.2020 17:00:00.000 GMT-0500,103.573,103.670,103.423,103.423,8827.45
25.12.2020 17:00:00.000 GMT-0500,103.423,103.423,103.423,103.423,0
