Local time,Open,High,Low,Close,Volume
08.07.2023 03:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 03:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 04:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 04:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 05:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 05:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 06:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 06:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 07:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 07:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 08:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 08:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 09:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 09:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 10:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 10:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 11:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 11:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 12:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 12:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 13:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 13:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 14:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 14:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 15:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 15:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 16:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 16:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 17:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 17:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 18:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 18:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 19:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 19:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 20:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 20:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 21:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 21:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 22:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 22:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 23:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 23:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 00:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 00:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 01:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 01:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 02:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 02:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 03:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 03:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 04:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 04:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 05:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 05:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 06:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 06:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 07:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 07:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 08:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 08:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 09:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 09:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 10:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 10:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 11:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 11:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 12:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 12:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 13:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 13:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 14:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 14:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 15:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 15:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 16:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 16:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
09.07.2023 17:00:00.000 GMT-0400,142.091,142.129,142.064,142.109,70.77
09.07.2023 17:30:00.000 GMT-0400,142.109,142.131,142.091,142.123,218.2
09.07.2023 18:00:00.000 GMT-0400,142.133,142.298,142.107,142.248,5340.67
09.07.2023 18:30:00.000 GMT-0400,142.250,142.279,142.164,142.187,4433.55
09.07.2023 19:00:00.000 GMT-0400,142.194,142.270,142.151,142.262,4081.78
09.07.2023 19:30:00.000 GMT-0400,142.262,142.287,142.190,142.210,3767.67
09.07.2023 20:00:00.000 GMT-0400,142.210,142.483,142.118,142.428,12089.62
09.07.2023 20:30:00.000 GMT-0400,142.427,142.541,142.361,142.490,13272.58
09.07.2023 21:00:00.000 GMT-0400,142.489,142.612,142.466,142.587,9710.75
09.07.2023 21:30:00.000 GMT-0400,142.586,142.615,142.427,142.503,11935.24
09.07.2023 22:00:00.000 GMT-0400,142.497,142.792,142.469,142.782,9460
09.07.2023 22:30:00.000 GMT-0400,142.781,142.903,142.737,142.812,14248.51
09.07.2023 23:00:00.000 GMT-0400,142.815,142.883,142.752,142.771,13166.97
09.07.2023 23:30:00.000 GMT-0400,142.770,142.783,142.696,142.769,9479.56
10.07.2023 00:00:00.000 GMT-0400,142.772,142.885,142.770,142.850,6215.31
10.07.2023 00:30:00.000 GMT-0400,142.851,143.005,142.847,142.987,8192.27
10.07.2023 01:00:00.000 GMT-0400,142.985,142.987,142.846,142.951,10224.97
10.07.2023 01:30:00.000 GMT-0400,142.950,142.981,142.689,142.742,14151.44
10.07.2023 02:00:00.000 GMT-0400,142.742,142.742,142.492,142.499,13065.08
10.07.2023 02:30:00.000 GMT-0400,142.498,142.527,142.393,142.439,11595.21
10.07.2023 03:00:00.000 GMT-0400,142.439,142.498,142.239,142.317,14372.95
10.07.2023 03:30:00.000 GMT-0400,142.317,142.405,142.289,142.294,7516.35
10.07.2023 04:00:00.000 GMT-0400,142.295,142.466,142.289,142.435,6222.18
10.07.2023 04:30:00.000 GMT-0400,142.435,142.514,142.313,142.317,5397.91
10.07.2023 05:00:00.000 GMT-0400,142.317,142.359,142.269,142.335,9539.57
10.07.2023 05:30:00.000 GMT-0400,142.335,142.531,142.333,142.490,7947.32
10.07.2023 06:00:00.000 GMT-0400,142.489,142.600,142.453,142.569,7680.62
10.07.2023 06:30:00.000 GMT-0400,142.570,142.580,142.423,142.447,7550.2
10.07.2023 07:00:00.000 GMT-0400,142.446,142.481,142.263,142.265,10437.44
10.07.2023 07:30:00.000 GMT-0400,142.267,142.307,142.127,142.131,9206.85
10.07.2023 08:00:00.000 GMT-0400,142.131,142.415,142.071,142.400,13237.82
10.07.2023 08:30:00.000 GMT-0400,142.401,142.514,142.396,142.417,15011.37
10.07.2023 09:00:00.000 GMT-0400,142.415,142.417,141.840,141.860,15526.38
10.07.2023 09:30:00.000 GMT-0400,141.860,141.915,141.632,141.714,15968.47
10.07.2023 10:00:00.000 GMT-0400,141.714,141.764,141.557,141.648,16218.53
10.07.2023 10:30:00.000 GMT-0400,141.648,141.809,141.635,141.694,17090.35
10.07.2023 11:00:00.000 GMT-0400,141.695,141.698,141.529,141.531,14372.56
10.07.2023 11:30:00.000 GMT-0400,141.531,141.593,141.515,141.561,10652.67
10.07.2023 12:00:00.000 GMT-0400,141.560,141.611,141.517,141.534,7160.49
10.07.2023 12:30:00.000 GMT-0400,141.533,141.549,141.417,141.479,8744.69
10.07.2023 13:00:00.000 GMT-0400,141.479,141.491,141.353,141.371,9390.04
10.07.2023 13:30:00.000 GMT-0400,141.372,141.389,141.321,141.363,5834.09
10.07.2023 14:00:00.000 GMT-0400,141.363,141.417,141.353,141.372,5689.88
10.07.2023 14:30:00.000 GMT-0400,141.372,141.385,141.308,141.309,4769.62
10.07.2023 15:00:00.000 GMT-0400,141.309,141.328,141.277,141.306,3985.46
10.07.2023 15:30:00.000 GMT-0400,141.306,141.319,141.276,141.297,2665.96
10.07.2023 16:00:00.000 GMT-0400,141.298,141.335,141.289,141.327,1702.58
10.07.2023 16:30:00.000 GMT-0400,141.326,141.329,141.294,141.305,1332.14
10.07.2023 17:00:00.000 GMT-0400,141.306,141.325,141.267,141.304,324.86
10.07.2023 17:30:00.000 GMT-0400,141.303,141.361,141.299,141.309,416.49
10.07.2023 18:00:00.000 GMT-0400,141.311,141.330,141.213,141.254,3491.61
10.07.2023 18:30:00.000 GMT-0400,141.255,141.329,141.234,141.315,3407.27
10.07.2023 19:00:00.000 GMT-0400,141.315,141.326,141.241,141.258,3429.46
10.07.2023 19:30:00.000 GMT-0400,141.258,141.334,141.213,141.306,3888.76
10.07.2023 20:00:00.000 GMT-0400,141.307,141.459,141.154,141.288,8232.47
10.07.2023 20:30:00.000 GMT-0400,141.287,141.440,141.262,141.345,11209.57
10.07.2023 21:00:00.000 GMT-0400,141.346,141.349,141.107,141.135,9192.43
10.07.2023 21:30:00.000 GMT-0400,141.134,141.208,141.066,141.068,10907.48
10.07.2023 22:00:00.000 GMT-0400,141.068,141.123,140.991,141.064,10214.81
10.07.2023 22:30:00.000 GMT-0400,141.063,141.071,140.609,140.618,15995.79
10.07.2023 23:00:00.000 GMT-0400,140.621,140.790,140.621,140.773,8256.18
10.07.2023 23:30:00.000 GMT-0400,140.775,140.880,140.773,140.793,6154.77
11.07.2023 00:00:00.000 GMT-0400,140.791,140.811,140.658,140.727,10087.17
11.07.2023 00:30:00.000 GMT-0400,140.727,140.785,140.599,140.756,10104.14
11.07.2023 01:00:00.000 GMT-0400,140.755,140.764,140.565,140.758,11185.43
11.07.2023 01:30:00.000 GMT-0400,140.758,140.873,140.744,140.861,11000.75
11.07.2023 02:00:00.000 GMT-0400,140.862,140.945,140.685,140.735,15835.34
11.07.2023 02:30:00.000 GMT-0400,140.736,140.821,140.587,140.594,11248.4
11.07.2023 03:00:00.000 GMT-0400,140.593,140.827,140.527,140.705,20583.32
11.07.2023 03:30:00.000 GMT-0400,140.706,140.745,140.420,140.529,17579.26
11.07.2023 04:00:00.000 GMT-0400,140.531,140.612,140.443,140.518,14947.36
11.07.2023 04:30:00.000 GMT-0400,140.518,140.626,140.435,140.548,13207.08
11.07.2023 05:00:00.000 GMT-0400,140.549,140.572,140.379,140.496,14104.74
11.07.2023 05:30:00.000 GMT-0400,140.497,140.589,140.411,140.413,11633.44
11.07.2023 06:00:00.000 GMT-0400,140.415,140.432,140.208,140.217,11958.31
11.07.2023 06:30:00.000 GMT-0400,140.216,140.381,140.158,140.375,8819.63
11.07.2023 07:00:00.000 GMT-0400,140.378,140.442,140.282,140.289,10411.26
11.07.2023 07:30:00.000 GMT-0400,140.289,140.441,140.233,140.392,11566.47
11.07.2023 08:00:00.000 GMT-0400,140.391,140.573,140.292,140.516,14701.98
11.07.2023 08:30:00.000 GMT-0400,140.516,140.639,140.463,140.479,14969.07
